number,value,params_alpha,params_colsample_bytree,params_eval_metric,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_num_class,params_objective,params_subsample,params_tree_method,state
156,0.96205625,0.010237224577589101,0.884822208766009,mlogloss,6.6068397025337235,0.015950117661770978,20,10,6,multi:softprob,0.6344319178170431,gpu_hist,COMPLETE
157,0.96207875,0.02117495180844668,0.9099438972123522,mlogloss,7.466233135773463,0.013214740128916672,20,10,6,multi:softprob,0.6362858074607181,gpu_hist,COMPLETE
158,0.9620525,0.018706582175079135,0.9060156948345253,mlogloss,6.996170051392115,0.01666648224807746,20,9,6,multi:softprob,0.619497205949233,gpu_hist,COMPLETE
159,0.9619775,0.00727099718393334,0.9046028955981464,mlogloss,8.035680257744396,0.012898743217949286,20,8,6,multi:softprob,0.6334291787738844,gpu_hist,COMPLETE
160,0.96211625,0.018991059962316696,0.8857565668943128,mlogloss,9.586644272797608,0.016759475212644898,20,11,6,multi:softprob,0.6314996730432287,gpu_hist,COMPLETE
161,0.96211625,0.016913265398893765,0.8875197408486988,mlogloss,9.74087640644239,0.014543377451609527,20,11,6,multi:softprob,0.6519785264901344,gpu_hist,COMPLETE
162,0.96204,0.017993337762351416,0.8949772783038121,mlogloss,9.562560302178655,0.014125380398461247,20,12,6,multi:softprob,0.6487370169592553,gpu_hist,COMPLETE
163,0.96195375,0.010480103633473436,0.8574271943076331,mlogloss,9.984461392611694,0.014005486393455158,20,4,6,multi:softprob,0.6724701032020325,gpu_hist,COMPLETE
164,0.96191875,0.017465100239965305,0.8912788604039783,mlogloss,9.118342259914495,0.01071263277689361,20,15,6,multi:softprob,0.646169571177138,gpu_hist,COMPLETE
165,0.9620775,0.027008029380325038,0.9146242906309187,mlogloss,6.628585492917006,0.014334152246633983,20,10,6,multi:softprob,0.6583648348046072,gpu_hist,COMPLETE
166,0.96184875,0.020137979668207604,0.8792375850770394,mlogloss,6.771934829430603,0.014400099188840589,20,1,6,multi:softprob,0.6561646505809021,gpu_hist,COMPLETE
167,0.96194875,0.014579309592437542,0.8980536837485186,mlogloss,7.398927490231976,0.011791171758775863,20,11,6,multi:softprob,0.6571699678183348,gpu_hist,COMPLETE
168,0.96206625,0.026369562384143685,0.9206426564592214,mlogloss,9.243356945934371,0.013509744143525718,20,13,6,multi:softprob,0.6247936224257511,gpu_hist,COMPLETE
169,0.9620425,0.02505682335038733,0.9229913982542237,mlogloss,9.934718656706908,0.01293898326381991,20,8,6,multi:softprob,0.6289162069492502,gpu_hist,COMPLETE
170,0.96210375,0.02493423798435536,0.9121941970341022,mlogloss,9.25381196127087,0.012933588153449433,20,11,6,multi:softprob,0.6235904052525763,gpu_hist,COMPLETE
171,0.96199625,0.02410048802762532,0.9189042511516727,mlogloss,9.045271771490835,0.012957053526604473,20,7,6,multi:softprob,0.6225823081562827,gpu_hist,COMPLETE
172,0.96187375,0.01941568338249935,0.9105232650038321,mlogloss,9.652207260774485,0.01049842691794952,20,14,6,multi:softprob,0.6358220704634966,gpu_hist,COMPLETE
173,0.96184125,0.01593092326220908,0.9307267661410172,mlogloss,9.994927744745329,0.012283758964547722,20,1,6,multi:softprob,0.6251668686501313,gpu_hist,COMPLETE
174,0.96199625,0.014310143977348894,0.8889893810290695,mlogloss,7.67338043254556,0.013755757505989829,20,10,6,multi:softprob,0.6080887281040768,gpu_hist,COMPLETE
175,0.96179375,0.00977399165092443,0.9006142891872486,mlogloss,6.423346254005236,0.009765164906572223,20,17,6,multi:softprob,0.6844619659900191,gpu_hist,COMPLETE
176,0.96201,0.026555860892777648,0.9160333509521924,mlogloss,7.477136090565896,0.014544167744674881,20,8,6,multi:softprob,0.6636900832841194,gpu_hist,COMPLETE
177,0.96202,0.0178651387812924,0.9274168984248292,mlogloss,5.3771333816890765,0.015867541991705408,20,15,6,multi:softprob,0.6500737702891377,gpu_hist,COMPLETE
178,0.961835,0.022306240665061965,0.9401735603659469,mlogloss,8.304964824199985,0.009332922486785238,20,6,6,multi:softprob,0.6823928389922747,gpu_hist,COMPLETE
179,0.96211375,0.03389082435768078,0.8661695484152523,mlogloss,6.4758884108274115,0.013157432230954813,20,18,6,multi:softprob,0.6321638495240154,gpu_hist,COMPLETE
180,0.96166875,0.0329220597883147,0.8522538799924849,mlogloss,6.7804031655575265,0.011214340168285241,20,1,6,multi:softprob,0.6289717948922972,gpu_hist,COMPLETE
181,0.96201875,0.035120712822073526,0.8686955122915501,mlogloss,9.984734522425521,0.012976023394382075,20,17,6,multi:softprob,0.6210175489196668,gpu_hist,COMPLETE
182,0.962025,0.026932229674854667,0.902857584639643,mlogloss,5.204623270176331,0.016087164960123804,20,11,6,multi:softprob,0.6384438120927816,gpu_hist,COMPLETE
183,0.96206625,0.026680000849771568,0.897021335809752,mlogloss,6.073222207521835,0.015150464190505772,20,11,6,multi:softprob,0.6077410612559634,gpu_hist,COMPLETE
184,0.96205625,0.020956755057369464,0.8811792671124813,mlogloss,6.370985556804494,0.014901206470127748,20,10,6,multi:softprob,0.6183069840173577,gpu_hist,COMPLETE
185,0.96201875,0.028241229067452276,0.8846715625307537,mlogloss,6.248303529072391,0.015294774315905533,20,9,6,multi:softprob,0.6075773700734101,gpu_hist,COMPLETE
186,0.9620125,0.021054378565019325,0.8703567897101714,mlogloss,8.23087319935871,0.012915855505645168,20,20,6,multi:softprob,0.6130508940772146,gpu_hist,COMPLETE
187,0.9620125,0.02303868717351902,0.8308307459699786,mlogloss,5.68933032673052,0.014548693477318698,20,11,6,multi:softprob,0.632729857617035,gpu_hist,COMPLETE
188,0.9619625,0.017779476799007963,0.8160598818589672,mlogloss,6.992689627855914,0.01160064795954675,20,6,6,multi:softprob,0.6484550357638308,gpu_hist,COMPLETE
189,0.93537375,0.0333561763356013,0.8964844773101177,mlogloss,8.537953942018337,0.013775558121414462,3,16,6,multi:softprob,0.6210952038377026,gpu_hist,COMPLETE
190,0.96206,0.026374912147279127,0.9040103357197891,mlogloss,5.213029761329256,0.016136928552900397,20,12,6,multi:softprob,0.6569735251236727,gpu_hist,COMPLETE
191,0.9620575,0.024490886045913502,0.8812608634648529,mlogloss,6.65778897151212,0.015289498271167143,20,12,6,multi:softprob,0.6597981630674775,gpu_hist,COMPLETE
192,0.96201125,0.03958927292828347,0.8582706371860768,mlogloss,6.28517591279659,0.014892998282842676,20,6,6,multi:softprob,0.6573766865401732,gpu_hist,COMPLETE
193,0.96198625,0.024032761226044003,0.8797939517788957,mlogloss,7.879027365404385,0.012629479350165649,20,13,6,multi:softprob,0.645701697213676,gpu_hist,COMPLETE
194,0.96202375,0.029720400411595287,0.8918964201177617,mlogloss,5.266144284560389,0.016776220185472306,20,21,6,multi:softprob,0.6344470207202424,gpu_hist,COMPLETE
195,0.9621575,0.01805240502329555,0.9081168020993136,mlogloss,7.010740360573047,0.015814582720519825,20,12,6,multi:softprob,0.6030644708468903,gpu_hist,COMPLETE
196,0.96182,0.018486164108743167,0.8424242534898064,mlogloss,8.62565451124874,0.015009372981814113,20,1,6,multi:softprob,0.6057106786584131,gpu_hist,COMPLETE
197,0.96203375,0.015363082380065009,0.8662553898940423,mlogloss,6.612895902210065,0.013384263587719521,20,14,6,multi:softprob,0.6141366136030303,gpu_hist,COMPLETE
198,0.9621025,0.021745355891435936,0.9063344006913889,mlogloss,9.927036340532515,0.015999374901016276,20,6,6,multi:softprob,0.6591192072471846,gpu_hist,COMPLETE
199,0.96193875,0.022109578143844625,0.8785036159667209,mlogloss,4.8656167646087445,0.019421197904115523,20,6,6,multi:softprob,0.628570344007855,gpu_hist,COMPLETE
200,0.95537,0.02627962756237274,0.3409855467448542,mlogloss,7.642612809149461,0.016566211912677525,20,1,6,multi:softprob,0.6628758273556609,gpu_hist,COMPLETE
201,0.96208875,0.018376482159066263,0.9074744824752695,mlogloss,9.683901576181617,0.015737095172301874,20,13,6,multi:softprob,0.6510590651685702,gpu_hist,COMPLETE
202,0.9620075,0.02087602487528596,0.9055367599441028,mlogloss,0.0033693642156424728,0.01528234221494479,20,19,6,multi:softprob,0.6991231483081639,gpu_hist,COMPLETE
203,0.96205,0.013555479587109448,0.9119580008581369,mlogloss,9.843004500751737,0.01812187913847208,20,10,6,multi:softprob,0.6394261092994279,gpu_hist,COMPLETE
204,0.96205875,0.011859931966435967,0.9095437274796664,mlogloss,8.147031388386026,0.017506458357100765,20,11,6,multi:softprob,0.6390588564864832,gpu_hist,COMPLETE
205,0.96201875,0.011373275677364937,0.9077059709478814,mlogloss,6.273557993638031,0.017860178580221927,20,12,6,multi:softprob,0.6556538308602576,gpu_hist,COMPLETE
206,0.9620375,0.013650074755714193,0.8908431736713891,mlogloss,7.511537280337269,0.01593486885902509,20,19,6,multi:softprob,0.6002335086244145,gpu_hist,COMPLETE
207,0.9619475,0.009089128845263316,0.8795025560825165,mlogloss,5.821125803201439,0.01697173772981452,20,6,6,multi:softprob,0.6415164082515612,gpu_hist,COMPLETE
208,0.96200375,0.01514658438285862,0.908577891301451,mlogloss,8.551036941491873,0.01842861298239281,20,13,6,multi:softprob,0.6711139945676965,gpu_hist,COMPLETE
209,0.96201625,0.007355447065015112,0.859008764680335,mlogloss,7.142442849793088,0.01565710206878318,20,19,6,multi:softprob,0.6196476276398523,gpu_hist,COMPLETE
210,0.96178,0.018432837985745514,0.9189895414254668,mlogloss,8.373649465165567,0.011926507962619896,20,1,6,multi:softprob,0.6411376945839599,gpu_hist,COMPLETE
211,0.962045,0.012457179989311066,0.919277421381982,mlogloss,9.681091838537144,0.013441233437501537,20,8,6,multi:softprob,0.6330988970982544,gpu_hist,COMPLETE
212,0.9620675,0.013002500154142171,0.8983092712396021,mlogloss,8.309766921310574,0.013943616465562303,20,9,6,multi:softprob,0.6546794225748177,gpu_hist,COMPLETE
213,0.95795875,0.010843017003563571,0.8954889482696043,mlogloss,0.013555689694926779,0.014368021191467196,7,14,6,multi:softprob,0.6580985772280631,gpu_hist,COMPLETE
214,0.96194875,0.0158728259884516,0.8812602843621004,mlogloss,6.731136922438069,0.01713582794103069,20,7,6,multi:softprob,0.6159503405458334,gpu_hist,COMPLETE
215,0.96206,0.01246928151302943,0.903273837003209,mlogloss,5.482570631358008,0.015525439707430429,20,20,6,multi:softprob,0.686194415259556,gpu_hist,COMPLETE
216,0.95172,0.02086792209643283,0.8707385088197597,mlogloss,4.9064824794353115,0.014935791274228088,5,120,6,multi:softprob,0.6898583556037065,gpu_hist,COMPLETE
217,0.9619275,0.016321016260362933,0.8957178455699131,mlogloss,5.622275488229922,0.012377303652871142,20,22,6,multi:softprob,0.6815732908962872,gpu_hist,COMPLETE
218,0.96206,0.010818303103673089,0.9049566480228695,mlogloss,6.084165079155018,0.01603739045779449,20,17,6,multi:softprob,0.666034952768945,gpu_hist,COMPLETE
219,0.96195125,0.008682788581835427,0.8870535485740633,mlogloss,4.657032646595524,0.0141860174916398,20,28,6,multi:softprob,0.7079139859783643,gpu_hist,COMPLETE
220,0.96027,0.0068740772165771635,0.9012040237790426,mlogloss,5.707327526185681,0.01065592219175743,11,16,6,multi:softprob,0.6670644452671471,gpu_hist,COMPLETE
221,0.96202,0.010064815789246173,0.907356329041301,mlogloss,7.155527074427757,0.016100856841197834,20,18,6,multi:softprob,0.6593025241690053,gpu_hist,COMPLETE
222,0.96203625,0.005385615192877432,0.9277560947019039,mlogloss,8.025505781674726,0.015876035254189187,20,24,6,multi:softprob,0.6497220075408751,gpu_hist,COMPLETE
223,0.96204125,0.01252646052877479,0.8738806287059488,mlogloss,6.6248601824859135,0.01357372930926595,20,12,6,multi:softprob,0.5985719724050634,gpu_hist,COMPLETE
224,0.96193375,0.029726992901718284,0.8964406046346007,mlogloss,5.804745692318191,0.020026879321984187,20,6,6,multi:softprob,0.6773454855062462,gpu_hist,COMPLETE
225,0.96210125,0.018548747170378358,0.9140864762663051,mlogloss,8.130531576895603,0.014922749768075887,20,16,6,multi:softprob,0.6669176896172342,gpu_hist,COMPLETE
226,0.96194,0.011611748151824943,0.8863732854136642,mlogloss,8.4154343122377,0.014427046895907781,17,20,6,multi:softprob,0.6616130652324406,gpu_hist,COMPLETE
227,0.961965,0.024213762589975076,0.9193811062008381,mlogloss,9.94340806752956,0.01178292563188745,20,15,6,multi:softprob,0.6893161143053612,gpu_hist,COMPLETE
228,0.96200375,0.016913319436386055,0.8527076844902222,mlogloss,0.044190989459257216,0.015316930314827,20,27,6,multi:softprob,0.671069031558659,gpu_hist,COMPLETE
229,0.96153375,0.022066010244291463,0.9413750174906247,mlogloss,4.943813383403165,0.013015009435151702,13,20,6,multi:softprob,0.6506024542115824,gpu_hist,COMPLETE
230,0.9620625,0.03575506673237947,0.9325557824528544,mlogloss,7.933393442255328,0.018039266722662792,20,13,6,multi:softprob,0.6489785799202449,gpu_hist,COMPLETE
231,0.96209125,0.03034526331867616,0.9296406041941452,mlogloss,7.974969734054309,0.01790116450405878,20,13,6,multi:softprob,0.6463168787783021,gpu_hist,COMPLETE
232,0.9619925,0.03526866039317244,0.9322660061458158,mlogloss,8.099715945814726,0.0184515488137116,20,15,6,multi:softprob,0.6512440970454257,gpu_hist,COMPLETE
233,0.9619625,0.030570364026946354,0.9169628148485327,mlogloss,8.173500599631197,0.01737194926061475,20,24,6,multi:softprob,0.6749661389803375,gpu_hist,COMPLETE
234,0.96193375,0.03759929379971712,0.9374816819579314,mlogloss,7.053806383148657,0.0201454418385695,20,5,6,multi:softprob,0.6356292674648377,gpu_hist,COMPLETE
235,0.96209375,0.026827953759908086,0.910800831856075,mlogloss,8.350501255233079,0.01658424771000229,20,14,6,multi:softprob,0.6673272733981362,gpu_hist,COMPLETE
236,0.95379625,0.027555347107279308,0.9232407257100427,mlogloss,9.975261192571994,0.0012372248659762238,20,19,6,multi:softprob,0.6656172708088844,gpu_hist,COMPLETE
237,0.9620475,0.026632719866266787,0.9073763596217884,mlogloss,8.380299073561478,0.017389739212129017,20,14,6,multi:softprob,0.6852836531617201,gpu_hist,COMPLETE
238,0.9618525,0.033999323408573257,0.9421123617724536,mlogloss,7.917139531984093,0.018951863474836423,20,1,6,multi:softprob,0.6575943871770563,gpu_hist,COMPLETE
239,0.96198125,0.024617856406712716,0.9302793046328474,mlogloss,6.014945510805882,0.013903510056255626,20,25,6,multi:softprob,0.6436997588097468,gpu_hist,COMPLETE
240,0.938565,0.030430375159967413,0.9102734087979277,mlogloss,5.317071484720955,0.016268912325146635,3,13,6,multi:softprob,0.6655215200325435,gpu_hist,COMPLETE
241,0.96202375,0.014561854683827057,0.8973703042647719,mlogloss,6.8487950727910745,0.015474196295877669,20,9,6,multi:softprob,0.6295340418192107,gpu_hist,COMPLETE
242,0.96206125,0.01810953611425466,0.916788648417599,mlogloss,8.11128442155756,0.016480976015963576,20,16,6,multi:softprob,0.6459322290174091,gpu_hist,COMPLETE
243,0.96082375,0.01935860487250969,0.9195721544632955,mlogloss,9.945904635889718,0.01754107535369154,20,295,6,multi:softprob,0.650083175197244,gpu_hist,COMPLETE
244,0.96190125,0.023101795618281924,0.7220056279660159,mlogloss,8.217368705432895,0.014406629307360625,20,18,6,multi:softprob,0.6774880880168891,gpu_hist,COMPLETE
245,0.96210125,0.016839243519858833,0.9037466412476064,mlogloss,7.405796064130455,0.019047059744977585,20,15,6,multi:softprob,0.6458058334283125,gpu_hist,COMPLETE
246,0.9621275,0.017385355760263326,0.9078880858723604,mlogloss,8.348795116722,0.02036143253200568,20,22,6,multi:softprob,0.645796843514827,gpu_hist,COMPLETE
247,0.9620175,0.017233734858088108,0.930717926808969,mlogloss,9.941542919462611,0.020306472716967172,20,20,6,multi:softprob,0.6479696703544183,gpu_hist,COMPLETE
248,0.96194625,0.019147547622986663,0.952008418332673,mlogloss,7.459060659635467,0.019091058837481863,20,28,6,multi:softprob,0.7018845452087199,gpu_hist,COMPLETE
249,0.9620025,0.014572629761201623,0.901392002178726,mlogloss,4.5215927157333295,0.020830995724409097,20,20,6,multi:softprob,0.6277007631225947,gpu_hist,COMPLETE
250,0.9619975,0.040906829479604875,0.9235403668813409,mlogloss,5.932413611246583,0.016782554530354085,20,25,6,multi:softprob,0.6519147016256809,gpu_hist,COMPLETE
251,0.96071,0.017319379767009,0.9121548701588121,mlogloss,8.591316549984677,0.013317679530629548,20,203,6,multi:softprob,0.6689155524393502,gpu_hist,COMPLETE
252,0.9591875,0.021044489558916274,0.9416405717228714,mlogloss,7.394422558179015,0.018705335535704685,7,16,6,multi:softprob,0.6438156188201448,gpu_hist,COMPLETE
253,0.96191125,0.0294437561883532,0.8974195199816623,mlogloss,5.467483881346376,0.0160009773723647,20,5,6,multi:softprob,0.6636292297833039,gpu_hist,COMPLETE
254,0.96203875,0.013966351605602592,0.9190750350700478,mlogloss,0.07816084891293877,0.014645237075330726,20,15,6,multi:softprob,0.6247955319407716,gpu_hist,COMPLETE
255,0.94890375,0.020849283394046687,0.9025825991186389,mlogloss,8.475968410063105,0.012380850121483686,5,165,6,multi:softprob,0.6125936780510088,gpu_hist,COMPLETE
256,0.95820125,0.016903559744698277,0.9315716179230689,mlogloss,9.956765949362358,0.0033853628051932418,20,23,6,multi:softprob,0.6893121666099851,gpu_hist,COMPLETE
257,0.96198125,0.024814371788992422,0.949924269296826,mlogloss,6.4251702889900315,0.018042885724993723,20,30,6,multi:softprob,0.6394354223700285,gpu_hist,COMPLETE
258,0.9619425,0.043779486305678995,0.8930089899058747,mlogloss,7.265021685437322,0.016406830001813928,20,6,6,multi:softprob,0.6568204123045227,gpu_hist,COMPLETE
259,0.9611175,0.01970295797349961,0.9101709483095026,mlogloss,5.0693093934114835,0.013773959782542871,11,13,6,multi:softprob,0.6763337127809608,gpu_hist,COMPLETE
260,0.96202625,0.029456434056992272,0.9245232479429336,mlogloss,4.093665148989629,0.020417011796202342,20,21,6,multi:softprob,0.603576161604929,gpu_hist,COMPLETE
261,0.96197,0.014315575808085498,0.8925303500040167,mlogloss,8.437920898345608,0.015091423271886176,20,6,6,multi:softprob,0.6312931456424982,gpu_hist,COMPLETE
262,0.96176125,0.035776134783539464,0.9119417113740276,mlogloss,6.1515061465304495,0.01121404875707978,17,16,6,multi:softprob,0.5873482644653871,gpu_hist,COMPLETE
263,0.96183625,0.024059956460367866,0.9384776937552776,mlogloss,7.427665231368606,0.012818201038139366,20,1,6,multi:softprob,0.648457553466961,gpu_hist,COMPLETE
264,0.962075,0.016538638954395602,0.8696606139527935,mlogloss,8.724822838634983,0.01776227121073998,20,10,6,multi:softprob,0.6651897536023559,gpu_hist,COMPLETE
265,0.96207625,0.016252217898843554,0.8678092460800185,mlogloss,8.623909969378918,0.021370380121998087,20,29,6,multi:softprob,0.7194974888431348,gpu_hist,COMPLETE
266,0.96196625,0.017063963614334224,0.8668312235623932,mlogloss,9.961935896683215,0.019513099005291162,13,10,6,multi:softprob,0.6229753096993045,gpu_hist,COMPLETE
267,0.96205375,0.016039805183752004,0.8699647677881857,mlogloss,8.500080472299157,0.018553649051760834,20,29,6,multi:softprob,0.6373901708804915,gpu_hist,COMPLETE
268,0.961965,0.02038210303987026,0.8405831639988297,mlogloss,8.568738174498685,0.02168916235016314,20,10,6,multi:softprob,0.6067535167592634,gpu_hist,COMPLETE
269,0.96207125,0.026471131003547976,0.8552001546763696,mlogloss,7.191885220086697,0.017483833541340508,20,8,6,multi:softprob,0.5265652837793935,gpu_hist,COMPLETE
270,0.9614775,0.02246293415217193,0.8565440695225739,mlogloss,0.0010336776087678523,0.021892345377422986,20,1,6,multi:softprob,0.535317354783846,gpu_hist,COMPLETE
271,0.9620075,0.03126613703463397,0.8717249739451729,mlogloss,7.397413740292164,0.018394383538935855,20,6,6,multi:softprob,0.5685095088368689,gpu_hist,COMPLETE
272,0.96202375,0.01953291592172585,0.8576226879715456,mlogloss,9.854912655413191,0.02092360301151012,20,25,6,multi:softprob,0.5256683440761148,gpu_hist,COMPLETE
273,0.93935875,0.025481136233503232,0.8877487331791022,mlogloss,7.395090789376591,0.017104253283291442,3,13,6,multi:softprob,0.5152557693403208,gpu_hist,COMPLETE
274,0.96180625,0.015909347783600272,0.8780781028122304,mlogloss,0.21980666559858902,0.01958379729745016,20,6,6,multi:softprob,0.4597481106936982,gpu_hist,COMPLETE
275,0.96198375,0.01830826774180161,0.8479045381011568,mlogloss,8.516006121918489,0.0171996036120972,20,18,6,multi:softprob,0.552021063197569,gpu_hist,COMPLETE
276,0.9612575,0.03477364029245995,0.8652856664402085,mlogloss,9.957367505505003,0.022921689725062925,9,10,6,multi:softprob,0.6415703879794873,gpu_hist,COMPLETE
277,0.9619475,0.023260144367431578,0.8867090305937019,mlogloss,6.801082556055665,0.014019055941934169,20,24,6,multi:softprob,0.6174706655911973,gpu_hist,COMPLETE
278,0.96188875,0.028268062440727364,0.9499174050284512,mlogloss,8.250246167794486,0.017617391998880294,20,30,6,multi:softprob,0.5107626888215366,gpu_hist,COMPLETE
279,0.9619025,0.014601852844529552,0.8278939715646307,mlogloss,6.878161318566691,0.01229499634615241,20,17,6,multi:softprob,0.6279995595372944,gpu_hist,COMPLETE
280,0.96198875,0.04048493462788869,0.9240274888285165,mlogloss,8.359654506451134,0.014480356731270435,20,6,6,multi:softprob,0.6515355194222316,gpu_hist,COMPLETE
281,0.96205875,0.02172457529902049,0.8816323204414326,mlogloss,6.419498700890437,0.018379750561820556,20,13,6,multi:softprob,0.5911086977822011,gpu_hist,COMPLETE
282,0.9616075,0.018385043184394115,0.9322946418843722,mlogloss,8.483925442822136,0.019864158304542964,20,141,6,multi:softprob,0.7186428944261644,gpu_hist,COMPLETE
283,0.96184375,0.12466138013896705,0.8947068139534993,mlogloss,9.918733922178514,0.01629653376899508,20,1,6,multi:softprob,0.6361072174747232,gpu_hist,COMPLETE
284,0.95746875,0.026643523675809525,0.9542845116058313,mlogloss,7.272358529082367,0.013315939532026203,7,24,6,multi:softprob,0.6104106921314095,gpu_hist,COMPLETE
285,0.96203,0.012865751445561879,0.9171282925591635,mlogloss,6.257781696074302,0.015317278795014074,20,17,6,multi:softprob,0.5779897583198398,gpu_hist,COMPLETE
286,0.961995,0.01620329870068238,0.6694061394221694,mlogloss,9.979919811220107,0.017192996558623677,20,11,6,multi:softprob,0.6461472856025549,gpu_hist,COMPLETE
287,0.96114125,0.021330307559213172,0.8644426658026474,mlogloss,7.216969601428294,0.0114869216080545,20,93,6,multi:softprob,0.6686287159993156,gpu_hist,COMPLETE
288,0.96111625,0.030986601025261396,0.8869262794154135,mlogloss,5.570602898391139,0.01461300423963463,11,21,6,multi:softprob,0.6212832203997751,gpu_hist,COMPLETE
289,0.9553575,0.04836720456569146,0.9362098007753424,mlogloss,8.338824723630305,0.020872746536399926,5,32,6,multi:softprob,0.5411909041753775,gpu_hist,COMPLETE
290,0.96201375,0.018214183731365474,0.9137253418553575,mlogloss,4.656562595130088,0.01328028295154637,20,8,6,multi:softprob,0.6585418701021588,gpu_hist,COMPLETE
291,0.9620675,0.025089514746731625,0.8766447390285903,mlogloss,7.312076533565322,0.02363112356995585,20,15,6,multi:softprob,0.6328472892210669,gpu_hist,COMPLETE
292,0.9620025,0.034567035292079565,0.844766604873376,mlogloss,6.206826848216021,0.021606256484329636,20,6,6,multi:softprob,0.49150306052141424,gpu_hist,COMPLETE
293,0.96183375,0.025288048605744382,0.8730734259024522,mlogloss,0.022974274220104077,0.024995498270823566,17,13,6,multi:softprob,0.7532741747674637,gpu_hist,COMPLETE
294,0.96199125,0.03984486285418391,0.8608266972571859,mlogloss,7.268732685805457,0.023544892689532894,20,23,6,multi:softprob,0.5973941801931753,gpu_hist,COMPLETE
295,0.96200375,0.029567567647899758,0.8830511662641484,mlogloss,5.788137895609609,0.023535366842777544,20,10,6,multi:softprob,0.6275725467762401,gpu_hist,COMPLETE
296,0.96178125,0.02393159476687024,0.8961101129103441,mlogloss,8.67281728908206,0.009804731936402213,20,18,6,multi:softprob,0.6345082480104001,gpu_hist,COMPLETE
297,0.96179875,0.02130442001721326,0.8802971131021514,mlogloss,7.0073852627701365,0.02189137978995948,20,1,6,multi:softprob,0.6143047570794519,gpu_hist,COMPLETE
298,0.96202,0.013700580219814228,0.8096041463793603,mlogloss,4.58190077145583,0.01929975204246117,20,30,6,multi:softprob,0.6563972978944357,gpu_hist,COMPLETE
299,0.961895,0.02745648886191628,0.8948071681739308,mlogloss,9.954561970846864,0.018791028700018086,13,13,6,multi:softprob,0.6765375528716139,gpu_hist,COMPLETE
300,0.96206875,0.03361117741537275,0.8659173671867845,mlogloss,7.228214133611432,0.014998193146173488,20,22,6,multi:softprob,0.6049273682009707,gpu_hist,COMPLETE
301,0.96191375,0.01620428848050849,0.854391163683799,mlogloss,5.647165522956325,0.012498688552498183,20,25,6,multi:softprob,0.6077099430260128,gpu_hist,COMPLETE
302,0.9619925,0.021850508789403547,0.8704237199805767,mlogloss,6.932567874234037,0.014369158508217362,20,21,6,multi:softprob,0.5894634405170441,gpu_hist,COMPLETE
303,0.96193125,0.03147644806453259,0.8760479276074031,mlogloss,0.13166056689070124,0.010839737554713819,20,6,6,multi:softprob,0.560323520438761,gpu_hist,COMPLETE
304,0.93686875,0.15780996020722293,0.8359043891288769,mlogloss,9.997330806708266,0.015401996861735585,3,28,6,multi:softprob,0.6016672545779425,gpu_hist,COMPLETE
305,0.96201,0.019479426956928447,0.8555125157328932,mlogloss,6.117119298238352,0.01330076143567849,20,17,6,multi:softprob,0.47799841773546414,gpu_hist,COMPLETE
306,0.9620775,0.025424730885478898,0.9008086585904028,mlogloss,8.295937015820412,0.015963393024808373,20,7,6,multi:softprob,0.6165483165047736,gpu_hist,COMPLETE
307,0.96080375,0.0130990625954764,0.8983295255560945,mlogloss,4.244053714184165,0.016758476527331388,9,6,6,multi:softprob,0.6185523969453883,gpu_hist,COMPLETE
308,0.96169875,0.02405380380703553,0.8652952749200804,mlogloss,8.499847923593306,0.012158343757161433,20,1,6,multi:softprob,0.6335509640379144,gpu_hist,COMPLETE
309,0.96183625,0.016049210756132536,0.7637800195909946,mlogloss,7.744986509176038,0.013984778757936796,20,21,6,multi:softprob,0.6230629507154652,gpu_hist,COMPLETE
310,0.9620875,0.045378837141750505,0.8467328096539641,mlogloss,8.539087915209013,0.01988661899425531,20,15,6,multi:softprob,0.6400063468649402,gpu_hist,COMPLETE
311,0.96055375,0.04539439059832443,0.4154928978179916,mlogloss,7.126976365634491,0.020779968804083622,20,30,6,multi:softprob,0.6667695013815688,gpu_hist,COMPLETE
312,0.961685,0.039113633921378746,0.843378989053537,mlogloss,0.3261023769952236,0.01990706837468347,20,110,6,multi:softprob,0.6442489939267095,gpu_hist,COMPLETE
313,0.9576675,0.11402529252956856,0.8126585036895171,mlogloss,5.246672138776529,0.018764836779393498,7,238,6,multi:softprob,0.6412525656632484,gpu_hist,COMPLETE
314,0.962025,0.05051657188775245,0.8285437411712633,mlogloss,8.458695906041674,0.023348087496977216,20,19,6,multi:softprob,0.6566056521929649,gpu_hist,COMPLETE
315,0.96195,0.07228767875463953,0.8636126083598368,mlogloss,6.83762382794556,0.0173855652767002,20,34,6,multi:softprob,0.631082949929964,gpu_hist,COMPLETE
316,0.95256,0.0322058838981289,0.8494152956114696,mlogloss,9.972579323734328,0.016061749891842593,5,9,6,multi:softprob,0.6971667583914176,gpu_hist,COMPLETE
317,0.96078375,0.019426876454869308,0.873184603998819,mlogloss,7.863065126942514,0.006271845842537584,20,16,6,multi:softprob,0.6640537978893853,gpu_hist,COMPLETE
318,0.96204875,0.014320630348217987,0.8854338247309009,mlogloss,6.286609928416275,0.020308180576391485,20,25,6,multi:softprob,0.8056354186489266,gpu_hist,COMPLETE
319,0.9620325,0.022463988535861838,0.906499002097233,mlogloss,5.25057081114914,0.017746666701703797,20,7,6,multi:softprob,0.575124836273604,gpu_hist,COMPLETE
